make_year,mileage_kmpl,engine_cc,owner_count,accidents_reported,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,service_history_Partial,insurance_valid_Yes,price_usd
2018,14.69,4000,1,3,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,11988.09
2009,18.14,1500,2,0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,6400.47
2021,18.52,1200,3,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,6669.8
2016,12.07,2500,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9136.35
2018,16.51,1800,2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,7232.83
2003,16.31,1800,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,4156.57
2014,17.14,1000,4,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4747.56
2011,21.63,2000,4,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,7472.23
2011,18.68,2000,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,9225.02
2020,24.14,1500,3,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,9107.15
2014,17.94,1800,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5543.51
2006,26.88,2500,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,8217.09
2001,15.7,3000,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5452.33
1996,14.15,2000,5,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,3395.55
1997,20.74,1800,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,5346.39
2011,24.82,1200,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9603.61
1999,11.11,2500,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,4877.33
2011,17.02,3000,1,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,8247.67
2018,14.95,1200,5,1,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,6501.41
2011,18.71,1800,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,7464.01
2021,18.05,1000,4,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7100.61
2011,24.73,5000,5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,9865.43
1996,17.46,5000,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,8441.87
1996,24.87,1500,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4267.19
2022,16.42,1500,4,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,6146.92
2016,22.63,3000,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,9338.81
2017,19.14,1200,5,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7783.0
1999,26.65,1800,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6608.71
1995,10.61,1800,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2124.15
1995,12.18,1000,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1000.0
2013,27.16,4000,4,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,10826.27
1996,14.33,1500,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8231.07
2015,14.65,4000,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,10884.89
2006,13.62,4000,4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8318.11
2020,23.74,1000,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7481.52
2000,11.73,4000,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,4327.06
2017,18.11,4000,3,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,10423.83
1998,16.67,1000,2,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2578.19
2017,23.18,2000,5,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8254.88
2005,15.18,4000,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,11043.7
2018,20.08,1500,4,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,5849.54
2021,12.14,1000,3,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,5986.14
2011,29.37,2500,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,8463.91
2000,16.8,4000,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,9744.49
2018,18.04,2000,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,10013.68
1999,26.27,1500,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6222.49
2014,15.07,800,4,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,4827.66
1996,26.34,1500,3,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,4666.49
2000,15.94,1200,4,0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,6607.53
2016,21.36,2500,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7839.37
2005,15.14,5000,4,1,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,9093.77
2010,11.22,1800,5,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,5700.81
2010,20.07,1200,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,5390.65
1995,21.2,1000,5,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,1623.57
2003,11.42,1000,5,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,7025.46
2022,16.46,1800,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,6679.71
2021,24.0,3000,4,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,11863.98
2000,21.0,3000,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,5620.37
2010,16.02,1800,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5877.78
2023,15.01,1000,3,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,7106.65
1997,27.74,1500,3,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,5376.83
2014,10.77,2500,3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,7225.04
2022,17.7,2000,5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,8597.51
2021,10.68,5000,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,11773.67
1998,24.57,2500,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,6813.8
2013,17.96,1800,2,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,6599.46
2020,18.89,1000,3,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,10486.5
1997,31.84,3000,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7329.53
2013,15.03,1000,4,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,5793.77
2014,26.74,3000,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13151.17
2001,16.05,2500,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,6804.34
2014,16.83,1200,4,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,5843.69
2003,31.19,1500,5,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,5627.02
1995,17.19,2500,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,5392.91
2002,11.13,1500,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4565.23
2001,19.41,4000,5,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,6246.07
2012,17.14,2500,5,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,5845.1
2002,19.84,800,4,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3376.86
1995,17.33,800,5,2,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,2862.5
2005,29.08,1500,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,6732.29
2022,20.78,4000,5,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,11832.04
2019,12.63,1500,1,0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,5772.35
2019,18.62,1800,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,8047.7
2012,14.0,800,2,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,5737.28
2017,16.76,1000,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,7000.67
